departamento,provincia,distrito,codigo_postal,z
Ayacucho,Huamanga,Santiago de Pischa,5800,2
Ayacucho,Huamanga,Socos,5811,3
Ayacucho,Huamanga,Socos,5810,3
Ayacucho,Huamanga,Tambillo,5301,2
Ayacucho,Huamanga,Tambillo,5300,2
Ayacucho,Huamanga,Vinchos,5816,3
Ayacucho,Huamanga,Vinchos,5815,3
Ayacucho,Huamanga,Jesús Nazareno,5001,2
Ayacucho,Huamanga,Jesús Nazareno,5000,2
Ayacucho,Cangallo,Cangallo,5401,3
Ayacucho,Cangallo,Cangallo,5400,3
Ayacucho,Cangallo,Chuschi,5836,3
Ayacucho,Cangallo,Chuschi,5835,3
Ayacucho,Cangallo,Los Morochucos,5846,3
Ayacucho,Cangallo,Los Morochucos,5845,3
Ayacucho,Cangallo,María Parado de Bellido,5840,3
Ayacucho,Cangallo,Paras,5821,3
Ayacucho,Cangallo,Paras,5820,3
Ayacucho,Cangallo,Totos,5830,3
Ayacucho,Hunca Sancos,Sancos,5710,3
Ayacucho,Hunca Sancos,Carapo,5700,3
Ayacucho,Hunca Sancos,Sacsamarca,5730,3
Ayacucho,Hunca Sancos,Santiago de Lucanamarca,5720,3
Ayacucho,Huanta,Huanta,5121,2
Ayacucho,Huanta,Huanta,5120,2
Ayacucho,Huanta,Ayahuanco,5151,2
Ayacucho,Huanta,Ayahuanco,5150,2
Ayacucho,Huanta,Huamanguilla,5171,2
Ayacucho,Huanta,Huamanguilla,5170,2
Ayacucho,Huanta,Iguain,5110,2
Ayacucho,Huanta,Luricocha,5131,2
Ayacucho,Huanta,Luricocha,5130,2
Ayacucho,Huanta,Santillana,5141,2
Ayacucho,Huanta,Santillana,5140,2
Ayacucho,Huanta,Silvia,5221,2
Ayacucho,Huanta,Silvia,5220,2
Ayacucho,Huanta,Llochegua,5231,2
Ayacucho,Huanta,Llochegua,5230,2
Ayacucho,La Mar,San Miguel,5251,2
Ayacucho,La Mar,San Miguel,5250,2
Ayacucho,La Mar,Anco,5261,2
Ayacucho,La Mar,Anco,5260,2
Ayacucho,La Mar,Ayna,5211,2
Ayacucho,La Mar,Ayna,5210,2
Ayacucho,La Mar,Chilcas,5280,2
Ayacucho,La Mar,Chungui,5271,2
Ayacucho,La Mar,Chungui,5270,2
Ayacucho,La Mar,Luis Carranza,5290,2
Ayacucho,La Mar,Santa Rosa,5241,2
Ayacucho,La Mar,Santa Rosa,5240,2
Ayacucho,La Mar,Tambo,5201,2
Ayacucho,La Mar,Tambo,5200,2
Ayacucho,Lucanas,Puquio,5501,3
Ayacucho,Lucanas,Puquio,5500,3
Ayacucho,Lucanas,Aucará,5470,3
Ayacucho,Lucanas,Cabana,5475,3
Ayacucho,Lucanas,Carmen Salcedo,5480,3
Ayacucho,Lucanas,Chaviña,5600,3
Ayacucho,Lucanas,Chipao,5485,3
Ayacucho,Lucanas,Huac Huas,5760,4
Ayacucho,Lucanas,Laramate,5740,4
Ayacucho,Lucanas,Leoncio Prado,5540,4
Ayacucho,Lucanas,Llauta,5750,4
Ayacucho,Lucanas,Lucanas,5530,3
Ayacucho,Lucanas,Ocoña,5770,4
Ayacucho,Lucanas,Otaca,5790,4
Ayacucho,Lucanas,Saisa,5560,4
Ayacucho,Lucanas,San Cristobal,5550,4
Ayacucho,Lucanas,San Juan,5520,3
Ayacucho,Lucanas,San Pedro,5510,4
Ayacucho,Lucanas,San Pedro de Palco,5780,3
Ayacucho,Lucanas,Sancos,5606,4
Ayacucho,Lucanas,Sancos,5605,4
Ayacucho,Lucanas,Santa Ana de Huaycahuacho,5465,3
Ayacucho,Lucanas,Santa Lucía,5570,4
Ayacucho,Parinacochas,Coracora,5611,3
Ayacucho,Parinacochas,Coracora,5610,3
Ayacucho,Parinacochas,Chumpi,5615,3
Ayacucho,Parinacochas,Coronel Castañeda,5695,3
Ayacucho,Parinacochas,Pacapausa,5685,3
Ayacucho,Parinacochas,Pullo,5620,4
Ayacucho,Parinacochas,Puyusca,5625,4
Ayacucho,Parinacochas,San Francisco de Ravacayco,5680,3
Ayacucho,Parinacochas,Upahuacho,5690,3
Ayacucho,Paucar del Sara Sara,Pausa,5640,3
Ayacucho,Paucar del Sara Sara,Colpa,5655,3
Ayacucho,Paucar del Sara Sara,Corculla,5670,3
Ayacucho,Paucar del Sara Sara,Lampa,5645,3
Ayacucho,Paucar del Sara Sara,Marcabamba,5650,3
Ayacucho,Paucar del Sara Sara,Oyolo,5660,3
Ayacucho,Paucar del Sara Sara,Pararca,5635,3
Ayacucho,Paucar del Sara Sara,San Javier de Alpabamba,5675,3
Ayacucho,Paucar del Sara Sara,San José de Ushua,5665,3
Ayacucho,Paucar del Sara Sara,Sara Sara,5630,3
Ayacucho,Sucre,Querobamba,5450,3
Ayacucho,Sucre,Belén,5345,3
Ayacucho,Sucre,Chalcos,5350,3
Ayacucho,Sucre,Chilcayoc,5355,3
Ayacucho,Sucre,Huacaña,5460,3
Ayacucho,Sucre,Morcolla,5455,3
Ayacucho,Sucre,Paico,5365,3
Ayacucho,Sucre,San Pedro de Larcay,5380,3
Ayacucho,Sucre,San Salvador de Quije,5360,3
Ayacucho,Sucre,Santiago de Paucaray,5370,3
Ayacucho,Sucre,Soras,5375,3
Ayacucho,Víctor Fajardo,Huancapi,5415,3
Ayacucho,Víctor Fajardo,Alcamenca,5405,3
Ayacucho,Víctor Fajardo,Apongo,5440,3
Ayacucho,Víctor Fajardo,Asquipata,5445,3
Ayacucho,Víctor Fajardo,Canaria,5435,3
Ayacucho,Víctor Fajardo,Cayara,5420,3
Ayacucho,Víctor Fajardo,Colca,5425,3
Ayacucho,Víctor Fajardo,Huamanquiquia,5855,3
Ayacucho,Víctor Fajardo,Huancaraylla,5410,3
Ayacucho,Víctor Fajardo,Huaya,5430,3
Ayacucho,Víctor Fajardo,Sarhua,5850,3
Ayacucho,Víctor Fajardo,Vilcanchos,5825,3
Ayacucho,Vilcas Huamán,Vilcas Huamán,5326,3
Ayacucho,Vilcas Huamán,Vilcas Huamán,5325,3
Ayacucho,Vilcas Huamán,Accomarca,5390,3
Ayacucho,Vilcas Huamán,Carhuanca,5340,3
Ayacucho,Vilcas Huamán,Concepción,5330,2
Ayacucho,Vilcas Huamán,Huambalpa,5385,3
Ayacucho,Vilcas Huamán,Independencia,5395,3
Ayacucho,Vilcas Huamán,Saurama,5335,3
Ayacucho,Vilcas Huamán,Vischongo,5320,3
Cajamarca,Cajamarca,Cajamarca,6001,3
Cajamarca,Cajamarca,Cajamarca,6002,3
Cajamarca,Cajamarca,Cajamarca,6003,3
Cajamarca,Cajamarca,Cajamarca,6000,3
Cajamarca,Cajamarca,Asunción,6403,3
Cajamarca,Cajamarca,Asunción,6405,3
Cajamarca,Cajamarca,Chetilla,6415,3
Cajamarca,Cajamarca,Cospan,6407,3
Cajamarca,Cajamarca,Cospan,6410,3
Cajamarca,Cajamarca,Encañada,6201,2
Cajamarca,Cajamarca,Encañada,6200,2
Cajamarca,Cajamarca,Jesús,6371,3
Cajamarca,Cajamarca,Jesús,6370,3
Cajamarca,Cajamarca,Llacanora,6300,3
Cajamarca,Cajamarca,Los Baños del Inca,6001,3
Cajamarca,Cajamarca,Los Baños del Inca,6004,3
Cajamarca,Cajamarca,Los Baños del Inca,6000,3
Cajamarca,Cajamarca,Magdalena,6412,3
Cajamarca,Cajamarca,Magdalena,6411,3
Cajamarca,Cajamarca,Matara,6310,3
Cajamarca,Cajamarca,Namora,6306,3
Cajamarca,Cajamarca,Namora,6305,3
Cajamarca,Cajamarca,San Juan,6400,3
Cajamarca,Cajabamba,Cajabamba,6351,3
Cajamarca,Cajabamba,Cajabamba,6350,3
Cajamarca,Cajabamba,Cachachi,6341,3
Cajamarca,Cajabamba,Cachachi,6340,3
Cajamarca,Cajabamba,Condebamba,6346,3
Cajamarca,Cajabamba,Condebamba,6345,3
Cajamarca,Cajabamba,Sitacocha,6356,2
Cajamarca,Cajabamba,Sitacocha,6355,2
Cajamarca,Celendín,Celendin,6226,2
Cajamarca,Celendín,Celendin,6225,2
Cajamarca,Celendín,Chumuch,6255,2
Cajamarca,Celendín,Cortegana,6261,2
Cajamarca,Celendín,Cortegana,6260,2
Cajamarca,Celendín,Huasmin,6241,2
Cajamarca,Celendín,Huasmin,6240,2
Cajamarca,Celendín,Jorge Chávez,6220,2
Cajamarca,Celendín,José Galvez,6215,2
Cajamarca,Celendín,Miguel Iglesias,6250,2
Cajamarca,Celendín,Oxamarca,6211,2
Cajamarca,Celendín,Oxamarca,6210,2
Cajamarca,Celendín,Sorochuco,6236,2
Cajamarca,Celendín,Sorochuco,6235,2
Cajamarca,Celendín,Sucre,6206,2
Cajamarca,Celendín,Sucre,6205,2
Cajamarca,Celendín,Utco,6230,2
Cajamarca,Celendín,La Libertad de Pallán,6246,2
Cajamarca,Celendín,La Libertad de Pallán,6245,2
Cajamarca,Chota,Chota,6121,2
Cajamarca,Chota,Chota,6120,2
Cajamarca,Chota,Anguía,6140,2
Cajamarca,Chota,Chadín,6155,2
Cajamarca,Chota,Chiguirip,6130,2
Cajamarca,Chota,Chimban,6165,2
Cajamarca,Chota,Choropampa,6160,2
Cajamarca,Chota,Cochabamba,6651,3
Cajamarca,Chota,Cochabamba,6650,3
Cajamarca,Chota,Conchán,6126,2
Cajamarca,Chota,Conchán,6125,2
Cajamarca,Chota,Huambos,6653,3
Cajamarca,Chota,Huambos,6655,3
Cajamarca,Chota,Lajas,6601,2
Cajamarca,Chota,Lajas,6600,2
Cajamarca,Chota,Llama,6666,3
Cajamarca,Chota,Llama,6665,3
Cajamarca,Chota,Miracosta,6675,3
Cajamarca,Chota,Paccha,6151,2
Cajamarca,Chota,Paccha,6150,2
Cajamarca,Chota,Pion,6170,2
Cajamarca,Chota,Querocoto,6683,3
Cajamarca,Chota,Querocoto,6685,3
Cajamarca,Chota,San Juan de Licupis,6670,3
Cajamarca,Chota,Tacabamba,6136,2
Cajamarca,Chota,Tacabamba,6135,2
Cajamarca,Chota,Tocmoche,6680,3
Cajamarca,Chota,Chalamarca,6146,2
Cajamarca,Chota,Chalamarca,6145,2
Cajamarca,Contumaza,Contumazá,6422,3
Cajamarca,Contumaza,Contumazá,6421,3
Cajamarca,Contumaza,Chilete,6420,3
Cajamarca,Contumaza,Cupisnique,6441,3
Cajamarca,Contumaza,Guzmango,6431,3
Cajamarca,Contumaza,San Benito,6435,3
Cajamarca,Contumaza,Santa Cruz de Toled,6425,3
Cajamarca,Contumaza,Tantarica,6430,3
Cajamarca,Contumaza,Yonan,6437,3
Cajamarca,Contumaza,Yonan,6440,3
Cajamarca,Cutervo,Cutervo,6701,2
Cajamarca,Cutervo,Cutervo,6700,2
Cajamarca,Cutervo,Callayuc,6711,2
Cajamarca,Cutervo,Callayuc,6710,2
Cajamarca,Cutervo,Choros,6785,2
Cajamarca,Cutervo,Cujillo,6775,2
Cajamarca,Cutervo,La Ramada,6175,2
Cajamarca,Cutervo,Pimpingos,6766,2
Cajamarca,Cutervo,Pimpingos,6765,2
Cajamarca,Cutervo,Querocotillo,6691,3
Cajamarca,Cutervo,Querocotillo,6690,3
Cajamarca,Cutervo,San Andres de Cutervo,6756,2
Cajamarca,Cutervo,San Andres de Cutervo,6755,2
Cajamarca,Cutervo,San Juan de Cutervo,6770,2
Cajamarca,Cutervo,San Luis de Lucma,6180,2
Cajamarca,Cutervo,Santa Cruz,6715,2
Cajamarca,Cutervo,Santo Domingo de la Capilla,6706,2
Cajamarca,Cutervo,Santo Domingo de la Capilla,6705,2
Cajamarca,Cutervo,Santo Tomas,6761,2
Cajamarca,Cutervo,Santo Tomas,6760,2
Cajamarca,Cutervo,Socota,6751,2
Cajamarca,Cutervo,Socota,6750,2
Cajamarca,Cutervo,Toribio Casanova,6780,2
Cajamarca,Hualgayoc,Bambamarca,6116,2
Cajamarca,Hualgayoc,Bambamarca,6115,2
Cajamarca,Hualgayoc,Chugur,6625,2
Cajamarca,Hualgayoc,Hualgayoc,6101,2
Cajamarca,Hualgayoc,Hualgayoc,6100,2
Cajamarca,Jaen,Jaen,6801,2
Cajamarca,Jaen,Jaen,6800,2
Cajamarca,Jaen,Bellavista,6816,2
Cajamarca,Jaen,Bellavista,6815,2
Cajamarca,Jaen,Chontali,6746,2
Cajamarca,Jaen,Chontali,6745,2
Cajamarca,Jaen,Colasay,6721,2
Cajamarca,Jaen,Colasay,6720,2
Cajamarca,Jaen,Huabal,6811,2
Cajamarca,Jaen,Huabal,6810,2
Cajamarca,Jaen,Las Pirias,6805,2
Cajamarca,Jaen,Pomahuaca,6731,3
Cajamarca,Jaen,Pomahuaca,6730,3
Cajamarca,Jaen,Pucará,6726,3
Cajamarca,Jaen,Pucará,6725,3
Cajamarca,Jaen,Sallique,6741,3
Cajamarca,Jaen,Sallique,6740,3
Cajamarca,Jaen,San Felipe,6736,3
Cajamarca,Jaen,San Felipe,6735,3
Cajamarca,Jaen,San José del Alto,6831,2
Cajamarca,Jaen,San José del Alto,6830,2
Cajamarca,Jaen,Santa Rosa,6821,2
Cajamarca,Jaen,Santa Rosa,6820,2
Cajamarca,San Ignacio,San Ignacio,6846,2
Cajamarca,San Ignacio,San Ignacio,6845,2
Cajamarca,San Ignacio,Chirinos,6841,2
Cajamarca,San Ignacio,Chirinos,6840,2
Cajamarca,San Ignacio,Huarango,6861,2
Cajamarca,San Ignacio,Huarango,6860,2
Cajamarca,San Ignacio,La Coipa,6826,2
Cajamarca,San Ignacio,La Coipa,6825,2
Cajamarca,San Ignacio,Namballe,6851,2
Cajamarca,San Ignacio,Namballe,6850,2
Cajamarca,San Ignacio,San José de Lourdes,6856,2
Cajamarca,San Ignacio,San José de Lourdes,6855,2
Cajamarca,San Ignacio,Tabaconas,6836,2
Cajamarca,San Ignacio,Tabaconas,6835,2
Cajamarca,San Marcos,Pedro Galvez,6321,3
Cajamarca,San Marcos,Pedro Galvez,6320,3
Cajamarca,San Marcos,Chancay,6330,3
Cajamarca,San Marcos,Eduardo Villanueva,6335,3
Cajamarca,San Marcos,Gregorio Pita,6316,2
Cajamarca,San Marcos,Gregorio Pita,6315,2
Cajamarca,San Marcos,Ichocán,6325,2
Cajamarca,San Marcos,José Manuel Quiroz,6360,2
Cajamarca,San Marcos,José Sabogal,6366,2
Cajamarca,San Marcos,José Sabogal,6365,2
Cajamarca,San Miguel,San Miguel,6456,3
Cajamarca,San Miguel,San Miguel,6455,3
Cajamarca,San Miguel,Bolivar,6520,3
Cajamarca,San Miguel,Calquis,6460,3
Cajamarca,San Miguel,Catilluc,6495,3
Cajamarca,San Miguel,El Prado,6465,3
Cajamarca,San Miguel,La Florida,6500,3
Cajamarca,San Miguel,Llapa,6481,3
Cajamarca,San Miguel,Llapa,6480,3
Cajamarca,San Miguel,Nanchoc,6530,3
Cajamarca,San Miguel,Niepos,6510,3
Cajamarca,San Miguel,San Gregorio,6475,3
Cajamarca,San Miguel,San Silvestre de Cochan,6485,3
Cajamarca,San Miguel,Tongod,6630,3
Cajamarca,San Miguel,Unión Agua Blanca,6470,3
Cajamarca,San Pablo,San Pablo,6452,2
Cajamarca,San Pablo,San Pablo,6451,2
Cajamarca,San Pablo,San Bernardino,6445,2
Cajamarca,San Pablo,San Luis,6450,2
Cajamarca,San Pablo,Tumbaden,6490,2
Cajamarca,Santa Cruz,Santa Cruz,6633,2
Cajamarca,Santa Cruz,Santa Cruz,6635,2
Cajamarca,Santa Cruz,Andabamba,6615,2
Cajamarca,Santa Cruz,Catache,6644,2
Cajamarca,Santa Cruz,Catache,6645,2
Cajamarca,Santa Cruz,Chancaybaños,6610,2
Cajamarca,Santa Cruz,La Esperanza,6611,2
Cajamarca,Santa Cruz,Ninabamba,6621,2
Cajamarca,Santa Cruz,Pulan,6641,2
Cajamarca,Santa Cruz,Saucepampa,6640,2
Cajamarca,Santa Cruz,Sexi,6660,2
Cajamarca,Santa Cruz,Uticyacu,6605,2
Cajamarca,Santa Cruz,Yauyucan,6620,2
Callao,Callao,Callao,7001,4
Callao,Callao,Callao,7006,4
Callao,Callao,Callao,7021,4
Callao,Callao,Callao,7026,4
Callao,Callao,Callao,7031,4
Callao,Callao,Callao,7036,4
Callao,Callao,Callao,7041,4
Callao,Callao,Callao,7046,4
Callao,Callao,Bellavista,7001,4
Callao,Callao,Bellavista,7006,4
Callao,Callao,Bellavista,7011,4
Callao,Callao,Bellavista,7016,4
Callao,Callao,Bellavista,7021,4
Callao,Callao,Carmen de la Legua Reynoso,7006,4
Callao,Callao,La Perla,7011,4
Callao,Callao,La Perla,7016,4
Callao,Callao,La Punta,7021,4
Callao,Callao,Ventanilla,7046,4
Callao,Callao,Ventanilla,7051,4
Callao,Callao,Ventanilla,7056,4
Callao,Callao,Ventanilla,7061,4
Callao,Callao,Ventanilla,7066,4
Callao,Callao,Ventanilla,7071,4
Callao,Callao,Ventanilla,7076,4
Cuzco,Cuzco,Cusco,8001,2
Cuzco,Cuzco,Cusco,8002,2
Cuzco,Cuzco,Cusco,8003,2
Cuzco,Cuzco,Cusco,8000,2
Cuzco,Cuzco,Ccorca,8051,2
Cuzco,Cuzco,Ccorca,8000,2
Cuzco,Cuzco,Poroy,8600,2
Cuzco,Cuzco,San Jerónimo,8006,2
Cuzco,Cuzco,San Jerónimo,8000,2
Cuzco,Cuzco,San Sebastian,8004,2
Cuzco,Cuzco,San Sebastian,8006,2
Cuzco,Cuzco,San Sebastian,8000,2
Cuzco,Cuzco,Santiago,8001,2
Cuzco,Cuzco,Santiago,8006,2
Cuzco,Cuzco,Santiago,8007,2
Cuzco,Cuzco,Santiago,8000,2
Cuzco,Cuzco,Saylla,8200,2
Cuzco,Cuzco,Wanchaq,8002,2
Cuzco,Cuzco,Wanchaq,8003,2
Cuzco,Cuzco,Wanchaq,8004,2
Cuzco,Cuzco,Wanchaq,8006,2
Cuzco,Cuzco,Wanchaq,8007,2
Cuzco,Acomayo,Acomayo,8551,2
Cuzco,Acomayo,Acomayo,8550,2
Cuzco,Acomayo,Acopia,8295,2
Cuzco,Acomayo,Acos,8545,2
Cuzco,Acomayo,Mosoc Llacta,8290,2
Cuzco,Acomayo,Pomacanchi,8561,2
Cuzco,Acomayo,Pomacanchi,8560,2
Cuzco,Acomayo,Rondocan,8525,2
Cuzco,Acomayo,Sangarara,8555,2
Cuzco,Anta,Anta,8616,2
Cuzco,Anta,Anta,8615,2
Cuzco,Anta,Ancahuasi,8636,2
Cuzco,Anta,Ancahuasi,8635,2
Cuzco,Anta,Cachimayo,8605,2
Cuzco,Anta,Chinchaypujio,8620,2
Cuzco,Anta,Huarocondo,8626,2
Cuzco,Anta,Huarocondo,8625,2
Cuzco,Anta,Limatambo,8641,2
Cuzco,Anta,Limatambo,8640,2
Cuzco,Anta,Mollepata,8645,2
Cuzco,Anta,Pucyura,8610,2
Cuzco,Anta,Zurite,8630,2
Cuzco,Calca,Calca,8121,2
Cuzco,Calca,Calca,8120,2
Cuzco,Calca,Coya,8110,2
Cuzco,Calca,Lamay,8116,2
Cuzco,Calca,Lamay,8115,2
Cuzco,Calca,Lares,8126,2
Cuzco,Calca,Lares,8125,2
Cuzco,Calca,Pisac,8106,2
Cuzco,Calca,Pisac,8105,2
Cuzco,Calca,San Salvador,8151,2
Cuzco,Calca,San Salvador,8150,2
Cuzco,Calca,Taray,8100,2
Cuzco,Calca,Yanatile,8771,2
Cuzco,Calca,Yanatile,8770,2
Cuzco,Canas,Yanaoca,8264,2
Cuzco,Canas,Yanaoca,8265,2
Cuzco,Canas,Checca,8278,2
Cuzco,Canas,Checca,8277,2
Cuzco,Canas,Kunturkannki,8268,2
Cuzco,Canas,Kunturkannki,8267,2
Cuzco,Canas,Langui,8270,2
Cuzco,Canas,Layo,8274,2
Cuzco,Canas,Layo,8275,2
Cuzco,Canas,Pampamarca,8260,2
Cuzco,Canas,Quehue,8280,2
Cuzco,Canas,Tupac Amaru,8285,2
Cuzco,Canchis,Sicuani,8254,2
Cuzco,Canchis,Sicuani,8255,2
Cuzco,Canchis,Checacupe,8230,2
Cuzco,Canchis,Combapata,8238,2
Cuzco,Canchis,Combapata,8240,2
Cuzco,Canchis,Marangani,8258,2
Cuzco,Canchis,Marangani,8257,2
Cuzco,Canchis,Pitumarca,8234,2
Cuzco,Canchis,Pitumarca,8235,2
Cuzco,Canchis,San Pablo,8250,2
Cuzco,Canchis,San Pedro,8245,2
Cuzco,Canchis,Tinta,8243,2
Cuzco,Canchis,Tinta,8242,2
Cuzco,Chumbivilcas,Santo Tomas,8421,3
Cuzco,Chumbivilcas,Santo Tomas,8420,3
Cuzco,Chumbivilcas,Capacmarca,8450,2
Cuzco,Chumbivilcas,Chamaca,8461,2
Cuzco,Chumbivilcas,Chamaca,8460,2
Cuzco,Chumbivilcas,Colquemarca,8441,2
Cuzco,Chumbivilcas,Colquemarca,8440,2
Cuzco,Chumbivilcas,Livitaca,8471,2
Cuzco,Chumbivilcas,Livitaca,8470,2
Cuzco,Chumbivilcas,Llusco,8411,3
Cuzco,Chumbivilcas,Llusco,8410,3
Cuzco,Chumbivilcas,Quiñota,8400,3
Cuzco,Chumbivilcas,Velille,8431,3
Cuzco,Chumbivilcas,Velille,8430,3
Cuzco,Espinar,Espinar,8301,3
Cuzco,Espinar,Espinar,8300,3
Cuzco,Espinar,Condoroma,8350,3
Cuzco,Espinar,Coporaque,8371,3
Cuzco,Espinar,Coporaque,8370,3
Cuzco,Espinar,Ocoruro,8340,3
Cuzco,Espinar,Pallpata,8321,3
Cuzco,Espinar,Pallpata,8320,3
Cuzco,Espinar,Pichigua,8310,3
Cuzco,Espinar,Suyckutambo,8360,3
Cuzco,Espinar,Alto Pichigua,8330,3
Cuzco,La Convención,Santa Ana,8741,2
Cuzco,La Convención,Santa Ana,8740,2
Cuzco,La Convención,Echarate,8751,2
Cuzco,La Convención,Echarate,8750,2
Cuzco,La Convención,Huayopata,8701,2
Cuzco,La Convención,Huayopata,8700,2
Cuzco,La Convención,Maranura,8731,2
Cuzco,La Convención,Maranura,8730,2
Cuzco,La Convención,Ocobamba,8781,2
Cuzco,La Convención,Ocobamba,8780,2
Cuzco,La Convención,Quellouno,8761,2
Cuzco,La Convención,Quellouno,8760,2
Cuzco,La Convención,Kimbiri,8801,2
Cuzco,La Convención,Kimbiri,8800,2
Cuzco,La Convención,Santa Teresa,8711,2
Cuzco,La Convención,Santa Teresa,8710,2
Cuzco,La Convención,Vilcabamba,8721,2
Cuzco,La Convención,Vilcabamba,8720,2
Cuzco,La Convención,Pichari,8851,2
Cuzco,La Convención,Pichari,8850,2
Cuzco,Paruro,Paruro,8520,2
Cuzco,Paruro,Accha,8535,2
Cuzco,Paruro,Ccapi,8505,2
Cuzco,Paruro,Colcha,8530,2
Cuzco,Paruro,Huanoquite,8501,2
Cuzco,Paruro,Huanoquite,8500,2
Cuzco,Paruro,Omacha,8566,2
Cuzco,Paruro,Omacha,8565,2
Cuzco,Paruro,Paccaritambo,8515,2
Cuzco,Paruro,Pillpinto,8540,2
Cuzco,Paruro,Yaurisque,8510,2
Cuzco,Paucartambo,Paucartambo,8136,2
Cuzco,Paucartambo,Paucartambo,8135,2
Cuzco,Paucartambo,Caicay,8155,2
Cuzco,Paucartambo,Challabamba,8141,2
Cuzco,Paucartambo,Challabamba,8140,2
Cuzco,Paucartambo,Colquepata,8131,2
Cuzco,Paucartambo,Colquepata,8130,2
Cuzco,Paucartambo,Huancarani,8161,2
Cuzco,Paucartambo,Huancarani,8160,2
Cuzco,Paucartambo,Kosñipata,8145,2
Cuzco,Quispicanchi,Urcos,8219,2
Cuzco,Quispicanchi,Urcos,8220,2
Cuzco,Quispicanchi,Andahuaylillas,8210,2
Cuzco,Quispicanchi,Camanti,8185,2
Cuzco,Quispicanchi,Ccarhuayo,8175,2
Cuzco,Quispicanchi,Ccatca,8166,2
Cuzco,Quispicanchi,Ccatca,8165,2
Cuzco,Quispicanchi,Cusipata,8225,2
Cuzco,Quispicanchi,Huaro,8215,2
Cuzco,Quispicanchi,Lucre,8207,2
Cuzco,Quispicanchi,Marcapata,8180,2
Cuzco,Quispicanchi,Ocongate,8171,2
Cuzco,Quispicanchi,Ocongate,8170,2
Cuzco,Quispicanchi,Oropesa,8204,2
Cuzco,Quispicanchi,Oropesa,8205,2
Cuzco,Quispicanchi,Quiquijana,8223,2
Cuzco,Quispicanchi,Quiquijana,8222,2
Cuzco,Urubamba,Urubamba,8661,2
Cuzco,Urubamba,Urubamba,8660,2
Cuzco,Urubamba,Chinchero,8651,2
Cuzco,Urubamba,Chinchero,8650,2
Cuzco,Urubamba,Huayllabamba,8670,2
Cuzco,Urubamba,Machupicchu,8681,2
Cuzco,Urubamba,Machupicchu,8680,2
Cuzco,Urubamba,Maras,8656,2
Cuzco,Urubamba,Maras,8655,2
Cuzco,Urubamba,Ollantaytambo,8676,2
Cuzco,Urubamba,Ollantaytambo,8675,2
Cuzco,Urubamba,Yucay,8665,2
Huancavelica,Huancavelica,Huancavelíca,9001,3
Huancavelica,Huancavelica,Huancavelíca,9000,3
Huancavelica,Huancavelica,Acobambilla,9800,3
Huancavelica,Huancavelica,Acoria,9101,3
Huancavelica,Huancavelica,Acoria,9100,3
Huancavelica,Huancavelica,Conayca,9870,3
Huancavelica,Huancavelica,Cuenca,9860,3
Huancavelica,Huancavelica,Huachocolpa,9510,3
Huancavelica,Huancavelica,Huayllahuara,9840,3
Huancavelica,Huancavelica,Izcuchaca,9115,3
Huancavelica,Huancavelica,Laría,9880,3
Huancavelica,Huancavelica,Manta,9810,3
Huancavelica,Huancavelica,Mariscal Cáceres,9120,3
Huancavelica,Huancavelica,Moya,9830,3
Huancavelica,Huancavelica,Nuevo Occoro,9890,3
Huancavelica,Huancavelica,Palca,9105,3
Huancavelica,Huancavelica,Pilchaca,9850,3
Huancavelica,Huancavelica,Vilca,9820,3
Huancavelica,Huancavelica,Yauli,9301,3
Huancavelica,Huancavelica,Yauli,9300,3
Huancavelica,Acobamba,Paucara,9305,2
Huancavelica,Huancavelica,Ascensión,9001,3
Huancavelica,Huancavelica,Ascensión,9000,3
Huancavelica,Huancavelica,Huando,9111,3
Huancavelica,Huancavelica,Huando,9110,3
Huancavelica,Acobamba,Acobamba,9381,2
Huancavelica,Acobamba,Acobamba,9380,2
Huancavelica,Acobamba,Andabamba,9310,2
Huancavelica,Acobamba,Anta,9376,2
Huancavelica,Acobamba,Anta,9375,2
Huancavelica,Acobamba,Caja,9390,2
Huancavelica,Acobamba,Marcas,9395,2
Huancavelica,Acobamba,Paucara,9306,2
Huancavelica,Acobamba,Pomacocha,9385,2
Huancavelica,Acobamba,Rosario,9371,2
Huancavelica,Acobamba,Rosario,9370,2
Huancavelica,Angaraes,Lircay,9406,3
Huancavelica,Angaraes,Lircay,9405,3
Huancavelica,Angaraes,Anchonga,9416,3
Huancavelica,Angaraes,Anchonga,9415,3
Huancavelica,Angaraes,Callanmarca,9425,3
Huancavelica,Angaraes,Ccochaccasa,9400,3
Huancavelica,Angaraes,Chincho,9450,2
Huancavelica,Angaraes,Congalla,9435,3
Huancavelica,Angaraes,Huanca Huanca,9430,3
Huancavelica,Angaraes,Huayllay Grande,9420,3
Huancavelica,Angaraes,Julcamarca,9445,3
Huancavelica,Angaraes,San Antonio de Antaparco,9455,3
Huancavelica,Angaraes,Santo Tomas de Pata,9460,3
Huancavelica,Angaraes,Secclla,9440,3
Huancavelica,Castrovirreyna,Castrovirreyna,9725,3
Huancavelica,Castrovirreyna,Arma,9700,3
Huancavelica,Castrovirreyna,Aurahua,9735,3
Huancavelica,Castrovirreyna,Capillas,9710,4
Huancavelica,Castrovirreyna,Chupamarca,9740,3
Huancavelica,Castrovirreyna,Cocas,9720,3
Huancavelica,Castrovirreyna,Huachos,9705,3
